old_url,old_path,new_path,redirect_type,notes
https://donau-ries-haustechnik.de/ph_news/keuco-somaris/,/ph_news/keuco-somaris/,/,301,Map to closest relevant static page before launch
https://donau-ries-haustechnik.de/ph_news/keuco_axess/,/ph_news/keuco_axess/,/,301,Map to closest relevant static page before launch
https://donau-ries-haustechnik.de/ph_news/kludi-decus-souna-renon/,/ph_news/kludi-decus-souna-renon/,/,301,Map to closest relevant static page before launch
https://donau-ries-haustechnik.de/ph_news/kludi-e-go/,/ph_news/kludi-e-go/,/,301,Map to closest relevant static page before launch
https://donau-ries-haustechnik.de/ph_news/kludi-kuechenarmaturen/,/ph_news/kludi-kuechenarmaturen/,/,301,Map to closest relevant static page before launch
https://donau-ries-haustechnik.de/ph_news/kludi-nova-fonte-pura-waschtischarmatur/,/ph_news/kludi-nova-fonte-pura-waschtischarmatur/,/,301,Map to closest relevant static page before launch
https://donau-ries-haustechnik.de/ph_news/kludi-nova-fonte/,/ph_news/kludi-nova-fonte/,/,301,Map to closest relevant static page before launch
https://donau-ries-haustechnik.de/ph_news/kludi-renon/,/ph_news/kludi-renon/,/,301,Map to closest relevant static page before launch
https://donau-ries-haustechnik.de/ph_news/kwc-luna-e-ein-kuechen-klassiker/,/ph_news/kwc-luna-e-ein-kuechen-klassiker/,/,301,Map to closest relevant static page before launch
https://donau-ries-haustechnik.de/ph_news/ludi-pushtronic-undkludi-touchtronic/,/ph_news/ludi-pushtronic-undkludi-touchtronic/,/,301,Map to closest relevant static page before launch
https://donau-ries-haustechnik.de/ph_news/mattschwarze_hingucker_fuer-bad_kueche_hansa/,/ph_news/mattschwarze_hingucker_fuer-bad_kueche_hansa/,/bad/,301,Map to closest relevant static page before launch
https://donau-ries-haustechnik.de/ph_news/mehr-als-nur-eine-heizung-wohlfuehlfaktor-fussbodenheizung/,/ph_news/mehr-als-nur-eine-heizung-wohlfuehlfaktor-fussbodenheizung/,/heizung/,301,Map to closest relevant static page before launch
https://donau-ries-haustechnik.de/ph_news/nobili-dress/,/ph_news/nobili-dress/,/,301,Map to closest relevant static page before launch
https://donau-ries-haustechnik.de/ph_news/novelan-helox/,/ph_news/novelan-helox/,/,301,Map to closest relevant static page before launch
https://donau-ries-haustechnik.de/ph_news/novelan-jabbah/,/ph_news/novelan-jabbah/,/,301,Map to closest relevant static page before launch
https://donau-ries-haustechnik.de/ph_news/novellini-ship-badewanne/,/ph_news/novellini-ship-badewanne/,/bad/,301,Map to closest relevant static page before launch
https://donau-ries-haustechnik.de/ph_news/polaris-waermepumpe-novelan/,/ph_news/polaris-waermepumpe-novelan/,/heizung/,301,Map to closest relevant static page before launch
https://donau-ries-haustechnik.de/ph_news/regenwassernutzung_grundfos/,/ph_news/regenwassernutzung_grundfos/,/,301,Map to closest relevant static page before launch
https://donau-ries-haustechnik.de/ph_news/rehau-kuehl-und-heizdecke/,/ph_news/rehau-kuehl-und-heizdecke/,/,301,Map to closest relevant static page before launch
https://donau-ries-haustechnik.de/ph_news/rehau-mepa-air-wc/,/ph_news/rehau-mepa-air-wc/,/,301,Map to closest relevant static page before launch
https://donau-ries-haustechnik.de/ph_news/rehau-mepa-betaetigungsplatten/,/ph_news/rehau-mepa-betaetigungsplatten/,/,301,Map to closest relevant static page before launch
https://donau-ries-haustechnik.de/ph_news/rehau-rauthermneo-x5/,/ph_news/rehau-rauthermneo-x5/,/,301,Map to closest relevant static page before launch
https://donau-ries-haustechnik.de/ph_news/rehau-reguard2/,/ph_news/rehau-reguard2/,/,301,Map to closest relevant static page before launch
https://donau-ries-haustechnik.de/ph_news/rehau-sauberes-trinkwasser-direk-aus-der-leitung/,/ph_news/rehau-sauberes-trinkwasser-direk-aus-der-leitung/,/,301,Map to closest relevant static page before launch
https://donau-ries-haustechnik.de/ph_news/rehau_rautitan-flex-green/,/ph_news/rehau_rautitan-flex-green/,/,301,Map to closest relevant static page before launch
https://donau-ries-haustechnik.de/ph_news/rehau_reguard_wassersicherheitssystem/,/ph_news/rehau_reguard_wassersicherheitssystem/,/,301,Map to closest relevant static page before launch
https://donau-ries-haustechnik.de/ph_news/schedel-duschflaeche/,/ph_news/schedel-duschflaeche/,/bad/,301,Map to closest relevant static page before launch
